StudentID,Hours Studied,Previous Scores,Extracurricular Activities,Sleep Hours,Sample Question Papers Practiced,Performance
1792,8,50,Yes,9,4,Poor
1793,2,65,No,4,1,Poor
1794,4,79,Yes,6,9,Average
1795,1,94,No,9,4,Good
1796,5,40,No,4,9,Poor
1797,9,65,Yes,8,2,Average
1798,1,67,Yes,7,1,Poor
1799,9,92,No,5,2,Distinction
1800,8,97,No,7,3,Distinction
1801,6,48,Yes,4,1,Poor
1802,7,99,Yes,9,3,Distinction
1803,3,98,No,4,3,Good
1804,1,83,No,8,5,Average
1805,5,61,Yes,7,4,Poor
1806,2,47,No,8,6,Poor
1807,5,97,No,8,6,Distinction
1808,8,88,Yes,5,2,Good
1809,9,81,Yes,8,8,Good
1810,2,66,No,8,6,Poor
1811,3,78,No,5,6,Average
1812,3,58,Yes,6,1,Poor
1813,1,64,No,6,9,Poor
1814,8,77,Yes,9,2,Good
1815,6,60,No,5,2,Poor
1816,8,63,Yes,9,5,Average
1817,9,63,No,9,3,Average
1818,5,99,No,8,3,Distinction
1819,3,99,No,9,0,Good
1820,5,58,Yes,4,5,Poor
1821,5,89,Yes,7,7,Good
1822,5,86,Yes,4,7,Good
1823,3,41,No,4,7,Poor
1824,4,53,No,8,4,Poor
1825,9,92,Yes,7,9,Distinction
1826,9,71,Yes,9,5,Good
1827,2,81,No,7,4,Average
1828,8,71,No,9,3,Average
1829,8,67,No,6,3,Average
1830,7,87,No,5,3,Good
1831,8,78,Yes,8,3,Good
1832,3,79,Yes,9,5,Average
1833,6,81,No,9,5,Good
1834,1,86,No,7,4,Average
1835,7,79,No,8,8,Good
1836,1,52,Yes,9,7,Poor
1837,9,51,Yes,6,9,Poor
1838,1,47,No,4,5,Poor
1839,1,54,No,9,8,Poor
1840,7,65,No,7,4,Average
1841,2,51,No,6,9,Poor
1842,5,82,No,8,3,Average
1843,8,90,No,9,5,Good
1844,8,85,Yes,6,3,Good
1845,3,66,Yes,6,7,Poor
1846,7,57,Yes,6,6,Average
1847,3,84,No,6,4,Average
1848,6,75,No,6,9,Average
1849,6,88,No,6,5,Good
1850,3,90,Yes,5,6,Good
1851,7,66,No,8,1,Average
1852,3,48,Yes,4,8,Poor
1853,8,94,No,8,6,Distinction
1854,4,78,No,7,7,Average
1855,1,40,No,7,4,Poor
1856,4,46,Yes,8,2,Poor
1857,7,65,Yes,6,1,Average
1858,4,46,Yes,5,1,Poor
1859,6,91,No,4,2,Good
1860,9,46,Yes,9,0,Poor
1861,1,47,No,9,0,Poor
1862,5,55,No,6,6,Poor
1863,7,42,Yes,8,9,Poor
1864,1,84,Yes,9,7,Average
1865,4,49,No,8,5,Poor
1866,6,89,No,5,6,Good
1867,2,46,No,5,0,Poor
1868,5,60,No,8,0,Poor
1869,1,92,Yes,6,8,Average
1870,6,76,Yes,6,4,Average
1871,6,70,Yes,6,6,Average
1872,4,62,No,9,5,Poor
1873,8,96,No,4,3,Distinction
1874,4,66,No,4,0,Poor
1875,8,95,Yes,6,3,Distinction
1876,8,61,No,8,9,Average
1877,5,78,No,5,9,Average
1878,4,96,Yes,7,7,Good
1879,2,66,Yes,5,0,Poor
1880,3,93,No,5,1,Good
1881,3,88,Yes,7,7,Average
1882,4,43,No,6,1,Poor
1883,4,63,Yes,5,9,Poor
1884,5,62,No,7,8,Poor
1885,4,87,Yes,9,2,Good
1886,8,58,Yes,8,2,Average
1887,6,81,Yes,8,5,Good
1888,6,42,Yes,8,2,Poor
1889,8,66,No,6,8,Average
1890,7,42,No,5,7,Poor
1891,8,67,Yes,5,3,Average
1892,2,56,No,4,5,Poor
1893,9,70,Yes,8,7,Average
1894,1,49,Yes,6,3,Poor
1895,8,88,No,7,4,Good
1896,4,61,No,6,6,Poor
1897,4,69,No,5,7,Average
1898,5,88,No,8,6,Good
1899,8,60,No,4,7,Average
1900,5,75,No,9,3,Average
1901,8,92,No,6,0,Distinction
1902,1,62,Yes,4,5,Poor
1903,9,77,No,5,4,Good
1904,6,51,Yes,7,3,Poor
1905,3,64,No,6,1,Poor
1906,8,93,No,9,0,Distinction
1907,9,96,Yes,5,8,Distinction
1908,6,59,Yes,8,1,Average
1909,7,88,Yes,6,8,Good
1910,1,88,Yes,4,5,Average
1911,5,81,No,6,5,Average
1912,5,46,No,5,1,Poor
1913,4,68,Yes,5,5,Average
1914,6,87,Yes,4,2,Good
1915,7,68,No,9,6,Average
1916,9,52,No,5,9,Poor
1917,1,42,Yes,6,3,Poor
1918,6,41,No,9,8,Poor
1919,7,55,No,4,4,Poor
1920,3,69,Yes,5,9,Poor
1921,8,77,Yes,5,2,Good
1922,5,45,Yes,6,0,Poor
1923,9,84,Yes,5,0,Good
1924,5,46,No,6,3,Poor
1925,9,44,Yes,8,9,Poor
1926,4,95,No,9,9,Good
1927,9,46,No,6,3,Poor
1928,5,73,No,7,8,Average
1929,9,71,No,5,7,Average
1930,3,88,Yes,8,3,Average
1931,4,52,No,9,5,Poor
1932,9,69,Yes,4,6,Average
1933,6,64,No,7,9,Average
1934,2,60,Yes,4,7,Poor
1935,7,99,No,7,3,Distinction
1936,2,98,No,8,0,Good
1937,2,60,Yes,9,4,Poor
1938,1,67,Yes,8,0,Poor
1939,3,87,Yes,8,3,Average
1940,6,97,Yes,7,6,Distinction
1941,8,59,No,6,6,Average
1942,9,73,No,9,0,Average
1943,7,44,No,4,8,Poor
1944,4,57,No,6,1,Poor
1945,6,99,No,6,4,Distinction
1946,5,78,Yes,5,5,Average
1947,8,82,Yes,4,0,Good
1948,1,96,No,7,1,Good
1949,1,96,Yes,5,6,Good
1950,6,50,No,5,5,Poor
1951,2,93,No,8,5,Good
1952,5,56,Yes,7,5,Poor
1953,1,87,No,6,6,Average
1954,7,84,Yes,9,9,Good
1955,1,61,No,6,8,Poor
1956,4,76,Yes,6,8,Average
1957,9,59,No,8,1,Average
1958,1,87,No,6,1,Average
1959,4,99,Yes,4,4,Good
1960,6,93,No,6,9,Good
1961,6,93,No,6,6,Good
1962,8,87,Yes,4,2,Good
1963,1,87,Yes,8,2,Average
1964,7,85,Yes,5,3,Good
1965,1,45,No,7,2,Poor
1966,7,73,Yes,8,2,Average
1967,3,53,Yes,6,7,Poor
1968,8,87,Yes,5,6,Good
1969,3,62,No,7,6,Poor
1970,1,59,Yes,7,9,Poor
1971,8,52,No,7,1,Poor
1972,3,86,No,4,8,Average
1973,2,83,Yes,4,5,Average
1974,1,80,No,5,2,Average
1975,3,71,No,6,8,Average
1976,2,65,No,5,8,Poor
1977,2,89,No,6,5,Average
1978,6,92,No,8,9,Good
1979,1,53,Yes,7,5,Poor
1980,2,91,Yes,7,7,Good
1981,6,96,Yes,4,7,Distinction
1982,3,75,No,8,5,Average
1983,4,47,Yes,9,6,Poor
1984,1,79,No,8,3,Average
1985,8,61,No,6,0,Average
1986,7,61,No,8,3,Average
1987,7,55,No,4,7,Poor
1988,3,66,Yes,6,7,Poor
1989,3,95,No,5,1,Good
1990,2,99,Yes,6,6,Good
1991,1,99,Yes,5,0,Good
1992,7,49,No,9,1,Poor
1993,7,64,Yes,6,7,Average
1994,2,70,Yes,7,9,Poor
1995,7,60,Yes,9,3,Poor
1996,8,66,No,5,2,Average
1997,1,56,No,4,1,Poor
1998,9,72,No,9,5,Average
1999,7,70,Yes,9,3,Average
2000,3,89,Yes,9,2,Good
2001,8,81,No,5,2,Good
2002,7,65,No,5,9,Average
2003,8,60,Yes,6,2,Average
2004,6,75,No,7,7,Average
2005,9,40,No,9,8,Poor
2006,5,43,Yes,6,8,Poor
2007,3,43,Yes,6,4,Poor
2008,3,65,No,7,0,Poor
2009,1,43,No,6,9,Poor
2010,8,88,No,7,4,Good
2011,2,48,No,4,0,Poor
2012,3,69,Yes,7,8,Average
2013,8,90,No,8,9,Distinction
2014,8,84,No,7,7,Good
2015,4,43,Yes,7,6,Poor
2016,4,44,Yes,8,1,Poor
2017,5,84,Yes,7,1,Good
2018,6,62,Yes,5,3,Average
2019,5,55,Yes,6,8,Poor
2020,7,61,Yes,6,8,Average
2021,2,76,Yes,4,7,Average
2022,7,47,No,4,4,Poor
2023,7,87,No,8,6,Good
2024,1,72,Yes,5,8,Poor
2025,7,94,No,4,2,Good
2026,5,99,No,6,3,Distinction
2027,3,77,Yes,4,1,Average
2028,3,82,Yes,4,8,Average
2029,4,55,Yes,7,6,Poor
2030,2,44,Yes,4,5,Poor
2031,2,55,Yes,8,4,Poor
2032,1,46,No,6,6,Poor
2033,5,90,No,8,2,Good
2034,4,40,Yes,8,4,Poor
2035,2,48,Yes,9,1,Poor
2036,3,57,No,5,4,Poor
2037,7,84,No,9,6,Good
2038,7,97,No,9,9,Distinction
2039,4,86,Yes,7,6,Average
2040,5,42,Yes,8,8,Poor
2041,5,63,No,5,2,Poor
2042,6,67,Yes,6,7,Average
2043,9,49,No,6,4,Poor
2044,2,48,Yes,5,6,Poor
2045,5,52,Yes,8,0,Poor
2046,3,87,No,8,0,Average
2047,4,74,No,7,3,Average
2048,6,93,Yes,7,4,Good
2049,8,62,No,9,9,Average
2050,1,86,Yes,6,2,Average
2051,8,56,No,7,5,Average
2052,7,85,No,5,2,Good
2053,1,46,Yes,6,4,Poor
2054,2,91,Yes,8,0,Good
2055,3,55,Yes,6,2,Poor
2056,1,92,No,4,6,Average
2057,9,79,No,6,2,Good
2058,8,75,Yes,7,4,Good
2059,2,59,No,5,6,Poor
2060,9,63,Yes,8,1,Average
2061,7,86,Yes,8,2,Good
2062,9,44,Yes,7,3,Poor
2063,6,84,Yes,7,4,Good
2064,6,45,Yes,7,8,Poor
2065,4,67,No,4,8,Poor
2066,2,98,No,5,3,Good
2067,7,44,Yes,4,8,Poor
2068,5,88,No,7,3,Good
2069,6,78,Yes,5,1,Average
2070,2,77,No,7,9,Average
2071,5,41,No,5,0,Poor
2072,4,82,Yes,8,6,Average
2073,9,78,No,4,3,Good
2074,6,93,Yes,9,7,Distinction
2075,2,60,No,7,7,Poor
2076,1,79,Yes,7,7,Average
2077,5,76,Yes,6,5,Average
2078,9,98,Yes,9,8,Distinction
2079,6,57,Yes,8,3,Poor
2080,7,93,Yes,7,4,Distinction
2081,5,87,Yes,4,3,Good
2082,6,85,No,8,4,Good
2083,5,51,Yes,7,1,Poor
2084,9,56,No,4,4,Average
2085,6,76,Yes,6,9,Average
2086,8,85,No,6,7,Good
2087,2,77,Yes,4,8,Average
2088,9,54,Yes,8,6,Average
2089,5,46,No,4,6,Poor
2090,7,53,Yes,9,5,Poor
2091,1,89,Yes,4,1,Average
2092,5,40,Yes,6,9,Poor
2093,2,77,Yes,6,9,Average
2094,6,42,No,6,8,Poor
2095,1,76,Yes,9,4,Average
2096,3,83,No,7,5,Average
2097,5,70,Yes,9,0,Average
2098,4,82,Yes,7,4,Average
2099,3,52,Yes,9,5,Poor
2100,5,87,Yes,5,9,Good
2101,8,57,No,7,1,Poor
2102,4,56,Yes,8,6,Poor
2103,1,56,Yes,8,3,Poor
2104,7,50,Yes,6,4,Poor
2105,8,59,No,9,2,Average
2106,3,49,No,4,4,Poor
2107,6,68,No,6,3,Average
2108,2,87,No,4,9,Average
2109,7,73,Yes,9,5,Average
2110,8,56,Yes,6,1,Poor
2111,6,93,No,6,2,Good
2112,6,91,Yes,8,9,Good
2113,5,81,Yes,4,0,Average
2114,8,52,No,5,6,Poor
2115,1,83,Yes,5,8,Average
2116,4,86,No,6,1,Good
2117,4,78,No,9,6,Average
2118,3,66,No,6,2,Average
2119,3,93,No,8,4,Good
2120,4,92,No,4,5,Good
2121,1,65,No,6,7,Poor
2122,2,67,Yes,9,3,Poor
2123,9,52,Yes,5,1,Poor
2124,2,51,Yes,4,2,Poor
2125,5,83,No,6,7,Good
2126,9,67,No,4,6,Average
2127,9,41,No,8,5,Poor
2128,8,76,Yes,5,4,Good
2129,1,96,Yes,9,4,Good
2130,1,96,No,4,0,Good
2131,9,73,No,5,5,Average
2132,8,62,No,6,8,Average
2133,9,97,No,9,7,Distinction
2134,7,91,No,9,9,Good
2135,3,84,Yes,7,0,Average
2136,3,68,No,4,5,Poor
2137,2,74,No,5,2,Average
2138,5,50,No,4,5,Poor
2139,3,87,No,6,8,Average
2140,6,72,Yes,6,5,Average
2141,2,90,No,9,7,Good
2142,3,50,No,9,5,Poor
2143,5,48,No,5,5,Poor
2144,1,53,Yes,8,6,Poor
2145,1,48,No,4,9,Poor
2146,9,78,Yes,4,3,Good
2147,7,87,No,6,7,Good
2148,1,42,No,4,3,Poor
2149,8,68,No,5,6,Average
2150,3,58,No,7,0,Poor
2151,8,75,No,9,8,Good
2152,5,71,No,6,9,Average
2153,1,46,No,9,8,Poor
2154,7,94,No,9,6,Distinction
2155,5,67,No,9,7,Average
2156,6,83,Yes,7,1,Good
2157,6,57,Yes,4,9,Poor
2158,8,99,Yes,8,9,Distinction
2159,9,44,Yes,9,6,Poor
2160,2,62,No,5,0,Poor
2161,9,94,No,9,2,Distinction
2162,9,61,Yes,9,5,Average
2163,7,65,Yes,4,4,Average
2164,1,81,Yes,5,4,Average
2165,7,51,Yes,4,8,Poor
2166,5,79,No,9,5,Average
2167,6,58,Yes,4,2,Poor
2168,7,86,No,4,1,Good
2169,5,40,No,6,8,Poor
2170,7,42,No,7,9,Poor
2171,9,66,Yes,8,3,Average
2172,3,57,Yes,7,4,Poor
2173,8,89,No,7,8,Distinction
2174,2,69,Yes,5,4,Poor
2175,7,41,Yes,6,6,Poor
2176,2,44,No,6,1,Poor
2177,4,68,No,4,1,Poor
2178,7,72,Yes,7,3,Average
2179,3,81,No,8,7,Average
2180,2,59,Yes,5,1,Poor
2181,7,69,Yes,6,9,Average
2182,1,81,No,4,6,Average
2183,8,44,No,8,0,Poor
2184,3,89,Yes,7,8,Good
2185,2,60,No,8,9,Poor
2186,3,97,Yes,6,5,Good
2187,5,54,No,5,0,Poor
2188,8,59,Yes,7,9,Average
2189,7,47,No,5,5,Poor
2190,7,88,Yes,9,4,Good
2191,7,70,Yes,8,4,Average
2192,8,51,No,8,4,Poor
2193,1,60,Yes,4,3,Poor
2194,4,69,Yes,7,6,Average
2195,6,66,Yes,8,8,Average
2196,9,83,Yes,6,3,Good
2197,2,65,Yes,9,1,Poor
2198,1,72,No,6,1,Poor
2199,2,65,Yes,5,1,Poor
2200,7,65,Yes,9,6,Average
2201,3,75,Yes,9,3,Average
2202,2,79,No,6,3,Average
2203,7,40,No,8,0,Poor
2204,2,98,Yes,6,3,Good
2205,3,54,Yes,7,5,Poor
2206,7,89,No,5,1,Good
2207,4,40,No,9,3,Poor
2208,1,50,Yes,7,6,Poor
2209,5,94,No,8,8,Good
2210,9,41,Yes,8,1,Poor
2211,8,40,Yes,6,7,Poor
2212,9,70,Yes,4,5,Average
2213,9,83,No,9,7,Good
2214,7,55,Yes,9,1,Poor
2215,4,93,Yes,4,0,Good
2216,5,61,No,8,6,Average
2217,1,81,Yes,8,8,Average
2218,1,57,Yes,9,8,Poor
2219,3,86,Yes,5,1,Average
2220,8,56,No,9,3,Average
2221,2,69,No,8,0,Poor
2222,4,49,Yes,8,6,Poor
2223,2,74,No,5,1,Average
2224,5,97,Yes,7,3,Good
2225,9,60,Yes,7,1,Average
2226,1,55,No,5,0,Poor
2227,5,45,No,5,6,Poor
2228,9,42,Yes,7,5,Poor
2229,1,80,No,7,1,Average
2230,9,82,No,7,3,Good
2231,8,60,No,7,2,Average
2232,4,52,Yes,9,2,Poor
2233,5,57,Yes,9,2,Poor
2234,5,97,No,6,3,Good
2235,6,93,Yes,5,0,Good
2236,7,99,Yes,4,0,Good
2237,8,63,No,6,6,Average
2238,8,66,Yes,4,4,Average
2239,2,93,No,4,2,Average
2240,9,43,Yes,8,8,Poor
2241,7,61,Yes,5,4,Average
2242,4,63,No,9,9,Average
2243,4,79,Yes,6,2,Average
2244,8,84,No,5,8,Good
2245,4,49,Yes,7,0,Poor
2246,6,41,Yes,5,8,Poor
2247,5,79,Yes,4,4,Average
2248,3,45,No,9,5,Poor
2249,2,87,Yes,7,1,Average
2250,9,57,Yes,5,7,Average
2251,9,56,No,5,2,Average
2252,1,77,No,9,0,Average
2253,3,84,Yes,4,6,Average
2254,8,62,No,7,2,Average
2255,6,85,No,4,3,Good
2256,5,69,No,9,4,Average
2257,5,97,No,5,0,Good
2258,6,60,Yes,6,8,Average
2259,7,49,No,6,6,Poor
2260,1,95,Yes,8,1,Average
2261,9,82,Yes,6,0,Good
2262,3,52,Yes,9,1,Poor
2263,4,51,No,9,2,Poor
2264,1,48,No,9,2,Poor
2265,3,43,Yes,7,7,Poor
2266,2,78,Yes,8,4,Average
2267,2,63,No,7,8,Poor
2268,1,93,No,6,2,Average
2269,8,73,Yes,6,5,Average
2270,3,78,No,5,3,Average
2271,3,80,No,7,7,Average
2272,6,44,Yes,4,0,Poor
2273,8,54,No,5,3,Poor
2274,9,89,No,7,6,Good
2275,9,43,Yes,9,8,Poor
2276,4,90,No,8,0,Good
2277,5,91,Yes,7,7,Good
2278,2,97,No,8,1,Good
2279,9,78,Yes,8,3,Good
2280,8,97,No,6,3,Distinction
2281,3,47,Yes,4,7,Poor
2282,9,88,No,7,1,Distinction
2283,3,84,No,4,6,Average
2284,9,63,No,8,2,Average
2285,2,92,Yes,6,8,Good
2286,9,67,No,4,4,Average
2287,8,94,Yes,5,7,Distinction
2288,9,82,No,8,4,Good
2289,5,66,No,5,0,Average
2290,2,40,No,9,8,Poor
2291,8,73,No,4,9,Average
2292,6,56,No,4,6,Poor
2293,8,76,No,4,3,Average
2294,5,77,Yes,9,6,Average
2295,2,65,Yes,7,4,Poor
2296,6,96,No,8,9,Good
2297,5,63,No,8,8,Average
2298,5,78,No,8,1,Average
2299,1,99,No,7,3,Good
2300,2,60,No,4,5,Poor
2301,8,69,Yes,4,4,Average
2302,3,86,No,9,0,Average
2303,3,90,No,5,8,Average
2304,8,87,Yes,7,8,Good
2305,8,96,Yes,6,2,Distinction
2306,2,52,Yes,7,3,Poor
2307,8,76,No,9,3,Good
2308,1,42,No,5,9,Poor
2309,6,71,No,5,7,Average
2310,8,74,No,5,5,Average
2311,3,58,No,4,1,Poor
2312,8,53,Yes,6,3,Poor
2313,1,87,No,5,0,Average
2314,9,61,No,8,2,Average
2315,9,56,No,4,3,Average
2316,5,98,Yes,6,7,Good
2317,4,43,No,8,2,Poor
2318,6,84,No,6,4,Good
2319,7,79,No,9,0,Good
2320,5,58,No,6,3,Poor
2321,9,76,Yes,8,1,Good
2322,3,41,Yes,7,3,Poor
2323,7,54,Yes,6,4,Poor
2324,5,41,No,7,2,Poor
2325,7,50,Yes,6,5,Poor
2326,2,84,Yes,9,1,Average
2327,4,62,No,8,4,Poor
2328,2,49,No,6,3,Poor
2329,7,42,Yes,5,4,Poor
2330,2,44,Yes,9,8,Poor
2331,1,42,Yes,5,5,Poor
2332,9,77,Yes,9,6,Good
2333,1,52,No,9,7,Poor
2334,8,81,No,6,8,Good
2335,2,58,Yes,8,4,Poor
2336,8,79,Yes,8,7,Good
2337,3,89,Yes,4,1,Average
2338,6,74,No,8,9,Average
2339,3,63,No,7,8,Poor
2340,7,63,No,6,1,Average
2341,9,56,Yes,5,4,Average
2342,2,79,No,8,5,Average
2343,5,49,Yes,5,3,Poor
2344,6,41,Yes,4,7,Poor
2345,4,83,No,6,9,Average
2346,4,62,Yes,8,2,Poor
2347,4,45,No,5,4,Poor
2348,2,41,No,9,1,Poor
2349,4,60,Yes,8,2,Poor
2350,1,94,Yes,4,7,Good
2351,6,95,No,9,4,Distinction
2352,1,74,No,5,2,Poor
2353,6,88,No,5,4,Good
2354,1,68,No,6,8,Poor
2355,6,46,No,6,2,Poor
2356,8,68,No,5,9,Average
2357,2,92,No,9,6,Good
2358,2,76,Yes,6,7,Average
2359,4,62,No,5,4,Poor
2360,3,72,Yes,9,2,Average
2361,4,47,Yes,7,5,Poor
2362,7,51,No,8,2,Poor
2363,1,85,No,7,8,Average
2364,6,87,No,7,1,Good
2365,3,49,No,8,2,Poor
2366,7,54,No,5,6,Poor
2367,2,92,Yes,5,9,Good
2368,2,63,Yes,6,7,Poor
2369,4,65,No,4,4,Poor
2370,1,86,No,5,4,Average
2371,3,81,No,8,4,Average
2372,9,92,No,4,3,Distinction
2373,7,99,Yes,8,8,Distinction
2374,7,78,Yes,8,5,Good
2375,4,97,Yes,8,7,Good
2376,2,42,No,4,7,Poor
2377,4,41,No,7,4,Poor
2378,6,45,No,9,8,Poor
2379,3,60,Yes,8,1,Poor
2380,1,48,Yes,6,7,Poor
2381,8,49,Yes,5,2,Poor
2382,5,75,No,9,6,Average
2383,5,98,Yes,5,8,Good
2384,4,42,No,5,4,Poor
2385,6,80,Yes,4,7,Good
2386,3,63,No,6,3,Poor
2387,9,61,No,6,0,Average
2388,5,88,No,9,0,Good
2389,3,53,No,6,5,Poor
2390,1,81,Yes,6,7,Average
2391,6,84,Yes,6,9,Good
2392,2,83,Yes,9,1,Average
2393,3,66,No,7,3,Poor
2394,1,72,Yes,6,2,Poor
2395,9,99,No,6,8,Distinction
2396,8,61,Yes,4,2,Average
2397,2,68,Yes,4,7,Poor
2398,8,58,No,6,6,Average
2399,9,58,No,7,0,Average
2400,1,45,No,6,7,Poor
2401,5,84,Yes,6,8,Average
2402,8,58,No,6,7,Average
2403,2,52,Yes,8,9,Poor
2404,4,98,Yes,7,9,Good
2405,7,65,Yes,5,0,Average
2406,3,61,No,6,6,Poor
2407,5,60,Yes,5,8,Poor
2408,8,75,No,7,4,Good
2409,3,95,No,6,1,Good
2410,4,41,Yes,5,7,Poor
2411,9,86,Yes,9,8,Good
2412,7,83,Yes,5,6,Good
2413,1,69,Yes,7,4,Poor
2414,4,66,No,6,7,Average
2415,4,46,No,8,5,Poor
2416,9,59,No,7,3,Average
2417,6,89,No,8,0,Good
2418,9,70,No,6,5,Average
2419,6,62,No,5,7,Average
2420,6,52,No,9,2,Poor
2421,5,56,No,9,6,Poor
2422,5,43,No,7,6,Poor
2423,2,96,Yes,7,8,Good
2424,8,53,Yes,7,0,Poor
2425,8,59,No,4,4,Poor
2426,1,99,No,9,7,Good
2427,8,52,Yes,9,2,Poor
2428,5,42,Yes,6,4,Poor
2429,2,65,Yes,4,0,Poor
2430,2,65,No,7,8,Poor
2431,6,57,Yes,7,3,Poor
2432,9,71,Yes,8,4,Average
2433,1,53,Yes,4,2,Poor
2434,6,86,Yes,5,1,Good
2435,9,42,Yes,9,6,Poor
2436,8,40,No,6,4,Poor
2437,6,65,Yes,5,9,Average
2438,3,63,No,5,2,Poor
2439,8,88,Yes,6,1,Good
2440,9,74,Yes,7,9,Good
2441,1,53,Yes,9,5,Poor
2442,9,42,Yes,8,9,Poor
2443,6,52,Yes,7,5,Poor
2444,6,86,No,7,2,Good
2445,4,89,No,4,8,Good
2446,1,53,No,5,0,Poor
2447,8,60,No,5,2,Poor
2448,2,65,No,9,0,Poor
2449,1,42,No,5,6,Poor
2450,2,90,No,8,1,Average
2451,1,79,Yes,8,3,Average
2452,1,43,No,8,3,Poor
2453,9,75,Yes,6,7,Good
2454,1,90,Yes,9,3,Average
2455,4,82,No,8,2,Average
2456,6,40,Yes,4,9,Poor
2457,7,79,Yes,4,2,Average
2458,2,86,No,7,4,Average
2459,6,72,Yes,7,5,Average
2460,7,46,No,9,6,Poor
2461,2,92,Yes,7,4,Good
2462,2,91,No,7,6,Good
2463,7,91,Yes,4,3,Good
2464,1,95,No,7,4,Good
2465,8,50,Yes,4,5,Poor
2466,3,66,No,8,8,Poor
2467,6,53,Yes,8,5,Poor
2468,9,61,Yes,9,9,Average
2469,6,55,No,6,0,Poor
2470,9,85,Yes,7,6,Distinction
2471,7,51,No,8,2,Poor
2472,9,88,Yes,8,5,Distinction
2473,2,85,Yes,9,1,Average
2474,8,49,No,5,6,Poor
2475,8,63,Yes,5,0,Average
2476,2,85,No,9,1,Average
2477,4,57,Yes,4,8,Poor
2478,7,61,Yes,6,8,Average
2479,4,48,Yes,9,6,Poor
2480,4,56,Yes,5,1,Poor
2481,6,77,No,6,4,Good
2482,6,79,No,8,3,Average
2483,3,97,Yes,9,1,Good
2484,9,52,Yes,4,1,Poor
2485,2,89,No,6,9,Average
2486,6,76,Yes,5,7,Average
2487,7,45,No,8,4,Poor
2488,9,60,Yes,9,7,Average
2489,3,90,Yes,7,1,Average
2490,3,75,No,8,1,Average
2491,7,46,Yes,5,2,Poor
2492,4,75,No,9,9,Average
2493,8,64,No,5,7,Average
2494,7,50,No,7,7,Poor
2495,5,83,No,8,2,Average
2496,7,53,No,6,0,Poor
2497,3,84,No,6,6,Average
2498,2,68,Yes,8,3,Poor
2499,6,49,No,6,2,Poor
2500,2,89,No,9,4,Average
2501,3,87,Yes,8,5,Average
2502,6,44,No,8,0,Poor
2503,5,47,Yes,5,8,Poor
2504,8,85,No,4,5,Good
2505,9,44,No,5,2,Poor
2506,3,97,No,6,0,Good
2507,3,99,Yes,4,8,Good
2508,3,63,Yes,8,1,Poor
2509,6,79,No,6,9,Average
2510,1,96,No,7,5,Good
2511,7,65,Yes,6,5,Average
2512,1,45,Yes,4,2,Poor
2513,5,55,Yes,4,5,Poor
2514,8,99,No,8,1,Distinction
2515,4,75,Yes,9,7,Average
2516,5,51,Yes,7,0,Poor
2517,4,50,Yes,8,5,Poor
2518,4,42,Yes,7,0,Poor
2519,8,83,Yes,7,8,Good
2520,2,76,Yes,8,8,Average
2521,1,45,Yes,6,5,Poor
2522,3,58,No,5,5,Poor
2523,9,57,Yes,7,8,Average
2524,4,55,No,4,4,Poor
2525,5,62,No,8,8,Poor
2526,2,82,Yes,9,4,Average
2527,4,76,No,6,3,Average
2528,2,48,No,7,1,Poor
2529,2,42,Yes,9,1,Poor
2530,4,47,No,6,0,Poor
2531,6,77,Yes,8,9,Average
2532,7,43,Yes,9,2,Poor
2533,3,51,Yes,4,0,Poor
2534,3,83,Yes,7,5,Average
2535,6,70,Yes,7,6,Average
2536,3,64,Yes,9,8,Poor
2537,2,92,Yes,6,6,Good
2538,8,55,No,8,3,Poor
2539,5,81,Yes,5,3,Average
2540,1,93,No,7,7,Average
2541,3,53,Yes,4,3,Poor
2542,8,52,Yes,7,0,Poor
2543,4,80,Yes,7,8,Average
2544,7,46,No,5,2,Poor
2545,2,51,No,5,0,Poor
2546,7,76,No,8,8,Good
2547,5,89,No,7,9,Good
2548,5,43,No,7,9,Poor
2549,6,41,No,6,4,Poor
2550,9,74,Yes,6,8,Average
2551,6,97,Yes,9,2,Distinction
2552,8,83,No,9,5,Good
2553,7,42,No,4,6,Poor
2554,9,43,No,4,4,Poor
2555,4,77,No,6,7,Average
2556,2,51,No,9,9,Poor
2557,7,58,Yes,4,5,Average
2558,6,49,Yes,7,5,Poor
2559,1,40,Yes,9,6,Poor
2560,9,56,Yes,5,7,Average
2561,9,55,Yes,9,1,Average
2562,2,48,Yes,7,6,Poor
2563,3,96,Yes,6,8,Good
2564,5,92,Yes,8,0,Good
2565,5,48,No,8,0,Poor
2566,1,98,No,6,6,Average
2567,8,94,Yes,7,4,Good
2568,8,48,Yes,4,0,Poor
2569,4,51,Yes,9,0,Poor
2570,7,94,No,9,1,Good
2571,3,80,No,4,9,Average
2572,6,54,Yes,8,8,Poor
2573,9,41,No,6,2,Poor
2574,1,50,Yes,6,8,Poor
2575,5,50,Yes,5,5,Poor
2576,4,47,Yes,8,9,Poor
2577,8,94,Yes,6,5,Distinction
2578,1,71,Yes,5,6,Poor
2579,9,45,No,4,9,Poor
2580,6,92,Yes,8,7,Good
2581,4,59,Yes,8,2,Poor
2582,9,78,Yes,6,7,Good
2583,5,74,Yes,6,5,Average
2584,5,47,No,7,5,Poor
2585,5,89,Yes,4,2,Good
2586,1,88,Yes,4,5,Average
2587,1,82,No,9,7,Average
2588,8,73,Yes,5,6,Good
